Path9_1(x)	Path9_1(y)	Path9_2(x)	Path9_2(y)	Path9_3(x)	Path9_3(y)	Path9_4(x)	Path9_4(y)	Path9_5(x)	Path9_5(y)	Path9_6(x)	Path9_6(y)	Path9_7(x)	Path9_7(y)	Path9_8(x)	Path9_8(y)	Path9_9(x)	Path9_9(y)	Path9_10(x)	Path9_10(y)	Path9_11(x)	Path9_11(y)	Path9_12(x)	Path9_12(y)	Path9_13(x)	Path9_13(y)	Path9_14(x)	Path9_14(y)	Path9_15(x)	Path9_15(y)	Path9_16(x)	Path9_16(y)	Path9_17(x)	Path9_17(y)	Path9_18(x)	Path9_18(y)	Path9_19(x)	Path9_19(y)	Path9_20(x)	Path9_20(y)	Path9_21(x)	Path9_21(y)	Path9_22(x)	Path9_22(y)	Path9_23(x)	Path9_23(y)	Path9_24(x)	Path9_24(y)	Path9_25(x)	Path9_25(y)	Path9_26(x)	Path9_26(y)	Path9_27(x)	Path9_27(y)	Path9_28(x)	Path9_28(y)	Path9_29(x)	Path9_29(y)	Path9_30(x)	Path9_30(y)	Path9_31(x)	Path9_31(y)	Path9_32(x)	Path9_32(y)	Path9_33(x)	Path9_33(y)	Path9_34(x)	Path9_34(y)	Path9_35(x)	Path9_35(y)	Path9_36(x)	Path9_36(y)	Path9_37(x)	Path9_37(y)	Path9_38(x)	Path9_38(y)	Path9_39(x)	Path9_39(y)	Path9_40(x)	Path9_40(y)	Path9_41(x)	Path9_41(y)	Path9_42(x)	Path9_42(y)	Path9_43(x)	Path9_43(y)	Path9_44(x)	Path9_44(y)	Path9_45(x)	Path9_45(y)	Path9_46(x)	Path9_46(y)	Path9_47(x)	Path9_47(y)	Path9_48(x)	Path9_48(y)	Path9_49(x)	Path9_49(y)	Path9_50(x)	Path9_50(y)	Path9_51(x)	Path9_51(y)	Path9_52(x)	Path9_52(y)	Path9_53(x)	Path9_53(y)	Path9_54(x)	Path9_54(y)	Path9_55(x)	Path9_55(y)	Path9_56(x)	Path9_56(y)	Path9_57(x)	Path9_57(y)	Path9_58(x)	Path9_58(y)	Path9_59(x)	Path9_59(y)	Path9_60(x)	Path9_60(y)	Path9_61(x)	Path9_61(y)	Path9_62(x)	Path9_62(y)	Path9_63(x)	Path9_63(y)	Path9_64(x)	Path9_64(y)	Path9_65(x)	Path9_65(y)	Path9_66(x)	Path9_66(y)	Path9_67(x)	Path9_67(y)	Path9_68(x)	Path9_68(y)	Path9_69(x)	Path9_69(y)	Path9_70(x)	Path9_70(y)	Path9_71(x)	Path9_71(y)	Path9_72(x)	Path9_72(y)	Path9_73(x)	Path9_73(y)	Path9_74(x)	Path9_74(y)	Path9_75(x)	Path9_75(y)	Path9_76(x)	Path9_76(y)	Path9_77(x)	Path9_77(y)	Path9_78(x)	Path9_78(y)	Path9_79(x)	Path9_79(y)	Path9_80(x)	Path9_80(y)	Path9_81(x)	Path9_81(y)	Path9_82(x)	Path9_82(y)	Path9_83(x)	Path9_83(y)	Path9_84(x)	Path9_84(y)	Path9_85(x)	Path9_85(y)	Path9_86(x)	Path9_86(y)	Path9_87(x)	Path9_87(y)	Path9_88(x)	Path9_88(y)	Path9_89(x)	Path9_89(y)	Path9_90(x)	Path9_90(y)	Path9_91(x)	Path9_91(y)	Path9_92(x)	Path9_92(y)	Path9_93(x)	Path9_93(y)	Path9_94(x)	Path9_94(y)	Path9_95(x)	Path9_95(y)	Path9_96(x)	Path9_96(y)	Path9_97(x)	Path9_97(y)	Path9_98(x)	Path9_98(y)	Path9_99(x)	Path9_99(y)	Path9_100(x)	Path9_100(y)	Path9_101(x)	Path9_101(y)	Path9_102(x)	Path9_102(y)	Path9_103(x)	Path9_103(y)	Path9_104(x)	Path9_104(y)	Path9_105(x)	Path9_105(y)
15	21	15	21	15	21	32	38	29	35	16	22	16	22	16	22	32	38	32	38	32	38	29	35	17	23	21	27	23	29	17	23	21	27	20	26	16	22	16	22	20	26	16	22	16	22	16	22	16	22	24	30	24	30	24	30	24	30	24	30	17	23	21	27	23	29	17	23	21	27	17	23	21	27	17	23	21	27	17	23	21	27	20	26	23	29	20	26	20	26	17	23	21	27	20	26	20	26	20	26	17	23	21	27	17	23	21	27	17	23	21	27	20	26	17	23	21	27	20	26	20	26	20	26	15	25	15	25	15	25	15	25	15	25	17	23	15	25	15	25	15	25	15	25	15	25	15	25	17	27	17	27	15	25	17	27	17	27	17	27	15	25	17	27	32	38	6	22	10	26	11	27	29	45	6	22	10	26	11	27	6	22	6	22	10	26	11	27	10	26	11	27	19	45	5	21	5	21	5	21	29	45	5	21	5	21	29	45	19	45
15	20	15	20	15	20	32	37	30	35	17	22	17	22	17	22	32	37	32	37	32	37	30	35	17	22	22	27	23	28	17	22	22	27	20	25	17	22	17	22	20	25	17	22	17	22	17	22	17	22	25	30	25	30	25	30	25	30	25	30	17	22	22	27	23	28	17	22	22	27	17	22	22	27	17	22	22	27	17	22	22	27	20	25	23	28	20	25	20	25	17	22	22	27	20	25	20	25	20	25	17	22	22	27	17	22	22	27	17	22	22	27	20	25	17	22	22	27	20	25	20	25	20	25	15	24	15	24	15	24	15	24	15	24	17	22	15	24	15	24	15	24	15	24	15	24	15	24	17	26	18	27	15	24	17	26	18	27	18	27	15	24	18	27	32	37	7	22	10	25	12	27	30	45	7	22	10	25	12	27	7	22	7	22	10	25	12	27	10	25	12	27	20	45	5	20	5	20	5	20	30	45	5	20	5	20	30	45	20	45
15	19	15	19	15	19	32	36	31	35	18	22	18	22	18	22	32	36	32	36	32	36	31	35	18	22	23	27	23	27	18	22	23	27	20	24	18	22	18	22	20	24	18	22	18	22	18	22	18	22	26	30	26	30	26	30	26	30	26	30	18	22	23	27	23	27	18	22	23	27	18	22	23	27	18	22	23	27	18	22	23	27	20	24	23	27	20	24	20	24	18	22	23	27	20	24	20	24	20	24	18	22	23	27	18	22	23	27	18	22	23	27	20	24	18	22	23	27	20	24	20	24	20	24	15	23	15	23	15	23	15	23	15	23	16	22	15	23	15	23	15	23	15	23	15	23	15	23	17	25	19	27	15	23	17	25	19	27	19	27	15	23	19	27	32	36	8	22	10	24	13	27	31	45	8	22	10	24	13	27	8	22	8	22	10	24	13	27	10	24	13	27	21	45	5	19	5	19	5	19	31	45	5	19	5	19	31	45	21	45
15	18	15	18	15	18	32	35	32	35	19	22	19	22	19	22	32	35	32	35	32	35	32	35	19	22	23	26	23	26	19	22	23	26	20	23	19	22	19	22	20	23	19	22	19	22	19	22	19	22	27	30	27	30	27	30	27	30	27	30	19	22	23	26	23	26	19	22	23	26	19	22	23	26	19	22	23	26	19	22	23	26	20	23	23	26	20	23	20	23	19	22	23	26	20	23	20	23	20	23	19	22	23	26	19	22	23	26	19	22	23	26	20	23	19	22	23	26	20	23	20	23	20	23	15	22	15	22	15	22	15	22	15	22	15	22	15	22	15	22	15	22	15	22	15	22	15	22	17	24	20	27	15	22	17	24	20	27	20	27	15	22	20	27	32	35	9	22	10	23	14	27	32	45	9	22	10	23	14	27	9	22	9	22	10	23	14	27	10	23	14	27	22	45	5	18	5	18	5	18	32	45	5	18	5	18	32	45	22	45
15	17	15	17	15	17	33	35	33	35	20	22	20	22	20	22	32	34	32	34	32	34	32	34	20	22	23	25	23	25	20	22	23	25	20	22	20	22	20	22	20	22	20	22	20	22	20	22	20	22	28	30	28	30	28	30	28	30	28	30	20	22	23	25	23	25	20	22	23	25	20	22	23	25	20	22	23	25	20	22	23	25	20	22	23	25	20	22	20	22	20	22	23	25	20	22	20	22	20	22	20	22	23	25	20	22	23	25	20	22	23	25	20	22	20	22	23	25	20	22	20	22	20	22	15	21	15	21	15	21	15	21	16	22	15	21	16	22	16	22	16	22	16	22	16	22	16	22	17	23	21	27	16	22	17	23	21	27	20	26	16	22	20	26	33	35	10	22	10	22	15	27	32	44	10	22	10	22	15	27	10	22	10	22	10	22	15	27	10	22	15	27	23	45	5	17	5	17	5	17	33	45	5	17	5	17	33	45	23	45
15	16	15	16	15	16	34	35	34	35	21	22	21	22	21	22	32	33	32	33	32	33	32	33	21	22	23	24	23	24	21	22	23	24	21	22	21	22	21	22	21	22	21	22	21	22	21	22	21	22	29	30	29	30	29	30	29	30	29	30	21	22	23	24	23	24	21	22	23	24	21	22	23	24	21	22	23	24	21	22	23	24	21	22	23	24	21	22	21	22	21	22	23	24	21	22	21	22	21	22	21	22	23	24	21	22	23	24	21	22	23	24	21	22	21	22	23	24	21	22	21	22	21	22	15	20	15	20	15	20	15	20	17	22	15	20	17	22	17	22	17	22	17	22	17	22	17	22	17	22	22	27	17	22	17	22	22	27	20	25	17	22	20	25	34	35	11	22	11	22	15	26	32	43	11	22	11	22	15	26	11	22	11	22	11	22	15	26	11	22	15	26	24	45	5	16	5	16	5	16	34	45	5	16	5	16	34	45	24	45
15	15	15	15	15	15	35	35	35	35	22	22	22	22	22	22	32	32	32	32	32	32	32	32	22	22	23	23	23	23	22	22	23	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	30	30	30	30	30	30	30	30	30	30	22	22	23	23	23	23	22	22	23	23	22	22	23	23	22	22	23	23	22	22	23	23	22	22	23	23	22	22	22	22	22	22	23	23	22	22	22	22	22	22	22	22	23	23	22	22	23	23	22	22	23	23	22	22	22	22	23	23	22	22	22	22	22	22	15	19	15	19	15	19	15	19	18	22	15	19	18	22	18	22	18	22	18	22	18	22	18	22	18	22	23	27	18	22	18	22	23	27	20	24	18	22	20	24	35	35	12	22	12	22	15	25	32	42	12	22	12	22	15	25	12	22	12	22	12	22	15	25	12	22	15	25	25	45	5	15	5	15	5	15	35	45	5	15	5	15	35	45	25	45
16	15	16	15	16	15	35	34	35	34	23	22	23	22	23	22	32	31	32	31	32	31	32	31	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	30	29	30	29	30	29	30	29	30	29	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	15	18	15	18	15	18	15	18	19	22	15	18	19	22	19	22	19	22	19	22	19	22	19	22	19	22	23	26	19	22	19	22	23	26	20	23	19	22	20	23	35	34	13	22	13	22	15	24	32	41	13	22	13	22	15	24	13	22	13	22	13	22	15	24	13	22	15	24	26	45	5	14	5	14	5	14	36	45	5	14	5	14	36	45	26	45
17	15	17	15	17	15	35	33	35	33	23	21	23	21	23	21	32	30	32	30	32	30	32	30	23	21	23	21	23	21	23	21	23	21	23	21	24	22	24	22	23	21	24	22	24	22	24	22	24	22	30	28	30	28	30	28	30	28	30	28	24	22	24	22	24	22	23	21	23	21	23	21	23	21	24	22	24	22	24	22	24	22	24	22	24	22	23	21	23	21	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	15	17	15	17	15	17	15	17	20	22	15	17	20	22	20	22	20	22	20	22	20	22	20	22	20	22	23	25	20	22	20	22	23	25	20	22	20	22	20	22	35	33	14	22	14	22	15	23	32	40	14	22	14	22	15	23	14	22	14	22	14	22	15	23	14	22	15	23	27	45	5	13	5	13	5	13	37	45	5	13	5	13	37	45	27	45
18	15	18	15	18	15	35	32	35	32	23	20	23	20	23	20	32	29	32	29	32	29	32	29	23	20	23	20	23	20	23	20	23	20	23	20	25	22	25	22	23	20	25	22	25	22	25	22	25	22	30	27	30	27	30	27	30	27	30	27	25	22	25	22	25	22	23	20	23	20	23	20	23	20	25	22	25	22	25	22	25	22	25	22	25	22	23	20	23	20	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	15	16	15	16	15	16	15	16	21	22	15	16	21	22	21	22	21	22	21	22	21	22	21	22	21	22	23	24	21	22	21	22	23	24	21	22	21	22	21	22	35	32	15	22	15	22	15	22	32	39	15	22	15	22	15	22	15	22	15	22	15	22	15	22	15	22	15	22	28	45	5	12	5	12	5	12	38	45	5	12	5	12	38	45	28	45
19	15	19	15	19	15	35	31	35	31	23	19	23	19	23	19	32	28	32	28	32	28	32	28	23	19	23	19	23	19	23	19	23	19	23	19	26	22	26	22	23	19	26	22	26	22	26	22	26	22	31	27	31	27	31	27	30	26	30	26	26	22	26	22	26	22	23	19	23	19	23	19	23	19	26	22	26	22	26	22	26	22	26	22	26	22	23	19	23	19	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	15	15	15	15	15	15	15	15	22	22	15	15	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	23	22	22	22	22	23	23	22	22	22	22	22	22	35	31	15	21	15	21	15	21	32	38	16	22	16	22	16	22	16	22	16	22	16	22	16	22	16	22	16	22	29	45	5	11	5	11	5	11	39	45	5	11	5	11	39	45	29	45
20	15	20	15	20	15	35	30	35	30	23	18	23	18	23	18	32	27	32	27	32	27	32	27	23	18	23	18	23	18	23	18	23	18	23	18	27	22	27	22	23	18	27	22	27	22	27	22	27	22	32	27	32	27	32	27	30	25	30	25	27	22	27	22	27	22	23	18	23	18	23	18	23	18	27	22	27	22	27	22	27	22	27	22	27	22	23	18	23	18	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	16	15	16	15	16	15	16	15	23	22	16	15	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	35	30	15	20	15	20	15	20	32	37	17	22	17	22	17	22	17	22	17	22	17	22	17	22	17	22	17	22	30	45	5	10	5	10	5	10	40	45	5	10	5	10	40	45	30	45
21	15	21	15	21	15	35	29	35	29	23	17	23	17	23	17	32	26	33	27	32	26	32	26	23	17	23	17	23	17	23	17	23	17	23	17	28	22	28	22	23	17	28	22	28	22	28	22	28	22	32	26	33	27	32	26	30	24	30	24	28	22	28	22	28	22	23	17	23	17	23	17	23	17	28	22	28	22	28	22	28	22	28	22	28	22	23	17	23	17	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	17	15	17	15	17	15	17	15	23	21	17	15	23	21	24	22	24	22	23	21	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	24	22	35	29	15	19	15	19	15	19	32	36	18	22	18	22	18	22	18	22	18	22	18	22	18	22	18	22	18	22	31	45	5	9	5	9	5	9	41	45	5	9	5	9	41	45	31	45
22	15	22	15	22	15	35	28	35	28	23	16	23	16	23	16	32	25	34	27	32	25	32	25	23	16	23	16	23	16	23	16	23	16	23	16	29	22	29	22	23	16	29	22	29	22	29	22	29	22	32	25	34	27	32	25	30	23	30	23	29	22	29	22	29	22	23	16	23	16	23	16	23	16	29	22	29	22	29	22	29	22	29	22	29	22	23	16	23	16	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	18	15	18	15	18	15	18	15	23	20	18	15	23	20	25	22	25	22	23	20	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	25	22	35	28	15	18	15	18	15	18	32	35	19	22	19	22	19	22	19	22	19	22	19	22	19	22	19	22	19	22	32	45	5	8	5	8	5	8	42	45	5	8	5	8	42	45	32	45
23	15	23	15	23	15	35	27	35	27	23	15	23	15	23	15	32	24	35	27	32	24	32	24	23	15	23	15	23	15	23	15	23	15	23	15	30	22	30	22	23	15	30	22	30	22	30	22	30	22	32	24	35	27	32	24	30	22	30	22	30	22	30	22	30	22	23	15	23	15	23	15	23	15	30	22	30	22	30	22	30	22	30	22	30	22	23	15	23	15	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	19	15	19	15	19	15	19	15	23	19	19	15	23	19	26	22	26	22	23	19	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	26	22	35	27	15	17	15	17	15	17	33	35	20	22	20	22	20	22	20	22	20	22	20	22	20	22	20	22	20	22	32	44	5	7	5	7	5	7	43	45	5	7	5	7	43	45	33	45
24	15	24	15	24	15	35	26	35	26	24	15	24	15	24	15	32	23	35	26	32	23	32	23	24	15	24	15	24	15	24	15	24	15	24	15	31	22	31	22	24	15	31	22	31	22	31	22	31	22	32	23	35	26	32	23	31	22	31	22	31	22	31	22	31	22	24	15	24	15	24	15	24	15	31	22	31	22	31	22	31	22	31	22	31	22	24	15	24	15	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	20	15	20	15	20	15	20	15	23	18	20	15	23	18	27	22	27	22	23	18	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	27	22	34	27	15	16	15	16	15	16	34	35	21	22	21	22	21	22	21	22	21	22	21	22	21	22	21	22	21	22	32	43	5	6	5	6	5	6	44	45	5	6	5	6	44	45	34	45
25	15	25	15	25	15	35	25	35	25	25	15	25	15	25	15	32	22	35	25	32	22	32	22	25	15	25	15	25	15	25	15	25	15	25	15	32	22	32	22	25	15	32	22	32	22	32	22	32	22	32	22	35	25	32	22	32	22	32	22	32	22	32	22	32	22	25	15	25	15	25	15	25	15	32	22	32	22	32	22	32	22	32	22	32	22	25	15	25	15	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	21	15	21	15	21	15	21	15	23	17	21	15	23	17	28	22	28	22	23	17	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	28	22	33	27	15	15	15	15	15	15	35	35	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	32	42	5	5	5	5	5	5	45	45	5	5	5	5	45	45	35	45
26	15	26	15	26	15	35	24	35	24	26	15	26	15	26	15	33	22	35	24	32	21	32	21	26	15	26	15	26	15	26	15	26	15	26	15	33	22	33	22	26	15	32	21	32	21	33	22	32	21	33	22	35	24	32	21	33	22	32	21	33	22	33	22	33	22	26	15	26	15	26	15	26	15	32	21	32	21	33	22	33	22	33	22	32	21	26	15	26	15	32	21	32	21	32	21	33	22	32	21	33	22	33	22	33	22	33	22	32	21	32	21	33	22	32	21	32	21	33	22	32	21	32	21	22	15	22	15	22	15	22	15	23	16	22	15	23	16	29	22	29	22	23	16	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	29	22	32	27	16	15	16	15	16	15	35	34	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	23	22	32	41	6	5	6	5	6	5	45	44	6	5	6	5	45	44	36	45
27	15	27	15	27	15	35	23	35	23	27	15	27	15	27	15	34	22	35	23	32	20	32	20	27	15	27	15	27	15	27	15	27	15	27	15	34	22	34	22	27	15	32	20	32	20	34	22	32	20	34	22	35	23	32	20	34	22	32	20	34	22	34	22	34	22	27	15	27	15	27	15	27	15	32	20	32	20	34	22	34	22	34	22	32	20	27	15	27	15	32	20	32	20	32	20	34	22	32	20	34	22	34	22	34	22	34	22	32	20	32	20	34	22	32	20	32	20	34	22	32	20	32	20	23	15	23	15	23	15	23	15	23	15	23	15	23	15	30	22	30	22	23	15	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	30	22	32	26	17	15	17	15	17	15	35	33	23	21	23	21	23	21	24	22	24	22	24	22	24	22	24	22	24	22	32	40	7	5	7	5	7	5	45	43	7	5	7	5	45	43	37	45
28	15	28	15	28	15	35	22	35	22	28	15	28	15	28	15	35	22	35	22	32	19	32	19	28	15	28	15	28	15	28	15	28	15	28	15	35	22	35	22	28	15	32	19	32	19	35	22	32	19	35	22	35	22	32	19	35	22	32	19	35	22	35	22	35	22	28	15	28	15	28	15	28	15	32	19	32	19	35	22	35	22	35	22	32	19	28	15	28	15	32	19	32	19	32	19	35	22	32	19	35	22	35	22	35	22	35	22	32	19	32	19	35	22	32	19	32	19	35	22	32	19	32	19	24	15	24	15	24	15	24	15	24	15	24	15	24	15	31	22	31	22	24	15	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	31	22	32	25	18	15	18	15	18	15	35	32	23	20	23	20	23	20	25	22	25	22	25	22	25	22	25	22	25	22	32	39	8	5	8	5	8	5	45	42	8	5	8	5	45	42	38	45
29	15	29	15	29	15	35	21	35	21	29	15	29	15	29	15	35	21	35	21	32	18	32	18	29	15	29	15	29	15	29	15	29	15	29	15	35	21	35	21	29	15	32	18	32	18	35	21	32	18	35	21	35	21	32	18	35	21	32	18	35	21	35	21	35	21	29	15	29	15	29	15	29	15	32	18	32	18	35	21	35	21	35	21	32	18	29	15	29	15	32	18	32	18	32	18	35	21	32	18	35	21	35	21	35	21	35	21	32	18	32	18	35	21	32	18	32	18	35	21	32	18	32	18	25	15	25	15	25	15	25	15	25	15	25	15	25	15	32	22	32	22	25	15	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	22	32	24	19	15	19	15	19	15	35	31	23	19	23	19	23	19	26	22	26	22	26	22	26	22	26	22	26	22	32	38	9	5	9	5	9	5	45	41	9	5	9	5	45	41	39	45
30	15	30	15	30	15	35	20	35	20	30	15	30	15	30	15	35	20	35	20	32	17	32	17	30	15	30	15	30	15	30	15	30	15	30	15	35	20	35	20	30	15	32	17	32	17	35	20	32	17	35	20	35	20	32	17	35	20	32	17	35	20	35	20	35	20	30	15	30	15	30	15	30	15	32	17	32	17	35	20	35	20	35	20	32	17	30	15	30	15	32	17	32	17	32	17	35	20	32	17	35	20	35	20	35	20	35	20	32	17	32	17	35	20	32	17	32	17	35	20	32	17	32	17	26	15	26	15	26	15	26	15	26	15	26	15	26	15	33	22	32	21	26	15	33	22	32	21	33	22	33	22	33	22	32	21	32	21	33	22	32	21	32	21	32	23	20	15	20	15	20	15	35	30	23	18	23	18	23	18	27	22	27	22	27	22	27	22	27	22	27	22	32	37	10	5	10	5	10	5	45	40	10	5	10	5	45	40	40	45
31	15	31	15	31	15	35	19	35	19	31	15	31	15	31	15	35	19	35	19	32	16	32	16	31	15	31	15	31	15	31	15	31	15	31	15	35	19	35	19	31	15	32	16	32	16	35	19	32	16	35	19	35	19	32	16	35	19	32	16	35	19	35	19	35	19	31	15	31	15	31	15	31	15	32	16	32	16	35	19	35	19	35	19	32	16	31	15	31	15	32	16	32	16	32	16	35	19	32	16	35	19	35	19	35	19	35	19	32	16	32	16	35	19	32	16	32	16	35	19	32	16	32	16	27	15	27	15	27	15	27	15	27	15	27	15	27	15	34	22	32	20	27	15	34	22	32	20	34	22	34	22	34	22	32	20	32	20	34	22	32	20	32	20	32	22	21	15	21	15	21	15	35	29	23	17	23	17	23	17	28	22	28	22	28	22	28	22	28	22	28	22	32	36	11	5	11	5	11	5	45	39	11	5	11	5	45	39	41	45
32	15	32	15	32	15	35	18	35	18	32	15	32	15	32	15	35	18	35	18	32	15	32	15	32	15	32	15	32	15	32	15	32	15	32	15	35	18	35	18	32	15	32	15	32	15	35	18	32	15	35	18	35	18	32	15	35	18	32	15	35	18	35	18	35	18	32	15	32	15	32	15	32	15	32	15	32	15	35	18	35	18	35	18	32	15	32	15	32	15	32	15	32	15	32	15	35	18	32	15	35	18	35	18	35	18	35	18	32	15	32	15	35	18	32	15	32	15	35	18	32	15	32	15	28	15	28	15	28	15	28	15	28	15	28	15	28	15	35	22	32	19	28	15	35	22	32	19	35	22	35	22	35	22	32	19	32	19	35	22	32	19	32	19	32	21	22	15	22	15	22	15	35	28	23	16	23	16	23	16	29	22	29	22	29	22	29	22	29	22	29	22	32	35	12	5	12	5	12	5	45	38	12	5	12	5	45	38	42	45
33	15	33	15	33	15	35	17	35	17	33	15	33	15	33	15	35	17	35	17	33	15	33	15	33	15	33	15	33	15	33	15	33	15	33	15	35	17	35	17	33	15	33	15	33	15	35	17	33	15	35	17	35	17	33	15	35	17	33	15	35	17	35	17	35	17	33	15	33	15	33	15	33	15	33	15	33	15	35	17	35	17	35	17	33	15	33	15	33	15	33	15	33	15	33	15	35	17	33	15	35	17	35	17	35	17	35	17	33	15	33	15	35	17	33	15	33	15	35	17	33	15	33	15	29	15	29	15	29	15	29	15	29	15	29	15	29	15	35	21	32	18	29	15	35	21	32	18	35	21	35	21	35	21	32	18	32	18	35	21	32	18	32	18	32	20	23	15	23	15	23	15	35	27	23	15	23	15	23	15	30	22	30	22	30	22	30	22	30	22	30	22	33	35	13	5	13	5	13	5	45	37	13	5	13	5	45	37	43	45
34	15	34	15	34	15	35	16	35	16	34	15	34	15	34	15	35	16	35	16	34	15	34	15	34	15	34	15	34	15	34	15	34	15	34	15	35	16	35	16	34	15	34	15	34	15	35	16	34	15	35	16	35	16	34	15	35	16	34	15	35	16	35	16	35	16	34	15	34	15	34	15	34	15	34	15	34	15	35	16	35	16	35	16	34	15	34	15	34	15	34	15	34	15	34	15	35	16	34	15	35	16	35	16	35	16	35	16	34	15	34	15	35	16	34	15	34	15	35	16	34	15	34	15	30	15	30	15	30	15	30	15	30	15	30	15	30	15	35	20	32	17	30	15	35	20	32	17	35	20	35	20	35	20	32	17	32	17	35	20	32	17	32	17	32	19	24	15	24	15	24	15	35	26	24	15	24	15	24	15	31	22	31	22	31	22	31	22	31	22	31	22	34	35	14	5	14	5	14	5	45	36	14	5	14	5	45	36	44	45
35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	35	15	31	15	31	15	31	15	31	15	31	15	31	15	31	15	35	19	32	16	31	15	35	19	32	16	35	19	35	19	35	19	32	16	32	16	35	19	32	16	32	16	32	18	25	15	25	15	25	15	35	25	25	15	25	15	25	15	32	22	32	22	32	22	32	22	32	22	32	22	35	35	15	5	15	5	15	5	45	35	15	5	15	5	45	35	45	45
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	15	32	15	32	15	32	15	32	15	32	15	32	15	35	18	32	15	32	15	35	18	32	15	35	18	35	18	35	18	32	15	32	15	35	18	32	15	32	15	32	17	26	15	26	15	26	15	35	24	26	15	26	15	26	15	33	22	32	21	33	22	33	22	32	21	32	21	35	34	16	5	16	5	16	5	45	34	16	5	16	5	45	34	45	44
